@relation 179211L2_2

@attribute status_pozyczki {splacona_cz,splacona,windykacja_sp,odmowa,windykacja}
@attribute kwota_kredytu real
@attribute wiek real
@attribute plec {kobieta,mezczyzna}
@attribute rodzaj_zrodla_dochodu {13,11,16,12,98,99,17,15}
@attribute miesieczny_dochod_netto real
@attribute ktore_rolowanie real
@attribute okres_w_jakim_pobieral_dochod real
@attribute okres_w_jakim_bedzie_pobieral_dochod real
@attribute opoznienie_splaty real

@data
odmowa,450,20,mezczyzna,12,754,0,0.802874743,2.967145791,0
splacona_cz,200,58,kobieta,13,611,8,144.2299795,48,1
splacona_cz,437.11,61,kobieta,13,1000,9,73.06570842,48,2
splacona_cz,200,63,kobieta,13,1130,1,108.5256674,48,0
odmowa,400,21,mezczyzna,11,1411,0,1.525667351,48,0
splacona,400,27,mezczyzna,11,2151,0,44.52566735,48,1
splacona,200,59,mezczyzna,12,1150,0,0.427104723,0.887063655,1
odmowa,500,43,mezczyzna,11,1800,0,8.868583162,48,0
splacona,400,61,kobieta,13,1087.72,0,6.262833676,48,1
splacona,200,28,mezczyzna,12,1400,4,5.967145791,17.37577002,0
splacona_cz,300,55,kobieta,11,1400,0,121.9671458,48,0
splacona_cz,484.54,63,kobieta,13,714,3,227.5913758,48,0
splacona,293.13,50,mezczyzna,13,3900,10,35.59137577,48,0
splacona_cz,200,52,mezczyzna,12,1188,0,14.59137577,18.39425051,2
splacona_cz,550,55,kobieta,12,1675,9,14.59137577,14.98562628,6
splacona_cz,731.95,68,kobieta,13,1431,2,252.2628337,48,1
splacona_cz,400,61,mezczyzna,16,1865,0,337.5913758,48,2
splacona_cz,300,71,kobieta,13,729.03,3,262.5913758,48,1
splacona_cz,300,54,mezczyzna,11,1300,0,457.3285421,48,0
odmowa,700,41,kobieta,12,1046.99,0,42.3613963,63.75564682,0
splacona_cz,450,69,kobieta,13,1019,2,137.7371663,48,6
splacona_cz,400,45,mezczyzna,11,3300,3,241.9014374,48,0
odmowa,200,30,mezczyzna,12,1364,0,23.59137577,59.98562628,0
splacona_cz,407.59,65,mezczyzna,11,2600,1,140.5913758,48,0
splacona_cz,300,76,kobieta,13,821.35,1,251.5913758,48,2
splacona_cz,900,48,kobieta,11,5800,9,59.59137577,48,2
splacona_cz,480.2,48,mezczyzna,13,1500,4,91.32854209,48,0
splacona_cz,200,73,kobieta,13,785,6,69.62422998,48,0
splacona_cz,200,69,mezczyzna,13,1103,0,48.62422998,48,0
splacona,400,69,mezczyzna,13,1689.98,0,86.62422998,48,0
splacona_cz,500,41,kobieta,11,2505,0,169.0328542,48,1
splacona_cz,537.15,63,kobieta,13,962,5,70.62422998,48,1
splacona_cz,500,26,mezczyzna,11,2259,0,76.45995893,48,6
splacona,300,49,kobieta,12,1700,0,5.558521561,38.91991786,2
splacona_cz,387.11,75,kobieta,13,1373,2,115.62423,48,0
splacona,400,65,kobieta,13,840,0,118.62423,48,0
odmowa,300,39,kobieta,12,1200,0,1,1.375770021,0
odmowa,500,32,mezczyzna,11,1124,0,186.62423,48,0
splacona_cz,600,36,kobieta,11,2709.34,0,186.62423,48,0
windykacja_sp,738.6,56,kobieta,12,1600,2,15.62422998,17,165
windykacja_sp,859.23,73,kobieta,13,2534,0,132.2956879,48,208
splacona_cz,274.08,63,mezczyzna,13,2000,3,39.62422998,48,0
splacona_cz,600,44,kobieta,11,1443,4,38.6386037,48,1
splacona,600,81,mezczyzna,13,2547,4,199.8028747,48,0
splacona_cz,300,50,kobieta,12,1115,0,7.032854209,24.32854209,0
splacona_cz,600,36,kobieta,11,2400,8,118.4599589,48,6
splacona,581.34,63,kobieta,13,1691.3,5,78.62422998,48,18
odmowa,1000,67,kobieta,13,1330,0,84.62422998,48,0
splacona_cz,243.13,60,mezczyzna,11,2000,4,74.70431211,48,6
windykacja,242.26,31,mezczyzna,12,2100,1,5.229979466,14.55852156,373
splacona_cz,499.11,61,kobieta,13,1800,1,74.65708419,48,0
splacona_cz,400,60,kobieta,99,900,0,85.65708419,48,3
splacona,350,79,kobieta,13,1239.98,1,260.6570842,48,0
splacona_cz,500,59,mezczyzna,16,1770,10,94.65708419,48,0
splacona,250,50,mezczyzna,12,822,1,49.65708419,48,0
splacona,441.54,36,kobieta,98,4000,9,23.93429158,48,10
splacona_cz,300,47,kobieta,11,900,9,98.65708419,48,4
splacona_cz,400,34,kobieta,12,2139,0,98.29568789,48,0
splacona_cz,300,59,kobieta,13,1240,2,75.3613963,48,0
odmowa,1000,67,kobieta,13,1330,0,84.65708419,48,0
odmowa,700,24,kobieta,11,1626,0,17.32854209,48,0
splacona_cz,300,54,kobieta,12,1200,0,3.065708419,27.03285421,0
splacona_cz,600,55,kobieta,11,2800,1,65.13141684,48,5
splacona_cz,700,60,mezczyzna,11,2800,2,101.0985626,48,5
odmowa,800,66,kobieta,13,1700,0,40.65708419,48,0
odmowa,800,23,mezczyzna,99,1474,0,8.657084189,8.985626283,0
splacona_cz,400,61,kobieta,13,1208,1,85.6899384,48,5
splacona_cz,561.74,63,mezczyzna,13,2474,2,20.55852156,48,0
splacona_cz,500,69,mezczyzna,13,1162.41,0,109.6899384,48,0
splacona_cz,600,54,kobieta,16,1362,2,34.6899384,48,2
splacona_cz,1000,58,mezczyzna,12,2500,8,9.835728953,10.13141684,4
splacona_cz,249.9,26,mezczyzna,11,1600,2,8.689938398,48,0
splacona_cz,300,32,mezczyzna,11,2725,2,58.03285421,48,0
splacona_cz,300,62,kobieta,13,744.07,0,17.73716632,48,0
splacona_cz,500,54,mezczyzna,11,1200,1,218.6899384,48,0
splacona_cz,450,38,mezczyzna,11,1931,0,72.6899384,48,4
splacona_cz,313.42,39,kobieta,11,2927,8,206.6899384,48,2
splacona,500,47,mezczyzna,99,1400,0,21.6899384,21.98562628,0
splacona_cz,400,39,mezczyzna,11,3800,0,14.72279261,48,0
splacona_cz,688,52,kobieta,11,3200,9,59.19712526,48,3
splacona_cz,400,63,kobieta,13,1650,2,87.72279261,48,1
splacona_cz,300,54,kobieta,99,1100,0,56.86858316,48,2
splacona,300,67,mezczyzna,13,2110,3,106.7227926,48,0
splacona_cz,300,68,kobieta,13,783,1,158.7227926,48,0
splacona_cz,350,59,kobieta,13,1514,1,51.72279261,48,0
splacona_cz,400,76,kobieta,13,1900,6,126.7227926,48,1
splacona_cz,389.72,53,kobieta,98,3000,6,90.72279261,48,1
splacona_cz,800,62,kobieta,13,5100,5,33.72279261,48,0
splacona_cz,500,34,kobieta,11,2200,0,16.13141684,48,0
splacona,400,47,mezczyzna,11,1566.82,0,354.7227926,48,4
splacona_cz,292.54,49,kobieta,11,1077.49,4,377.0328542,48,0
splacona_cz,300,57,mezczyzna,11,1170,2,72.72279261,48,3
splacona_cz,596.28,33,mezczyzna,11,2200,1,133.7227926,48,16
odmowa,500,50,mezczyzna,13,981,0,72.72279261,48,0
splacona_cz,322.17,53,kobieta,11,2065.98,2,184.62423,48,4
splacona_cz,587.11,63,kobieta,13,1879,1,41.72279261,48,11
splacona,750,60,mezczyzna,13,3900,0,119.62423,48,2
splacona_cz,200,62,kobieta,13,984,5,16.13141684,48,2
splacona_cz,833.26,62,kobieta,13,1362,9,61.72279261,48,2
splacona_cz,240,57,kobieta,11,1172.2,9,42.75564682,48,4
splacona_cz,475.38,50,mezczyzna,11,2500,4,379.8213552,48,1
splacona,300,75,mezczyzna,13,1180,0,145.7227926,48,0
splacona_cz,576.3,74,kobieta,13,2100,0,60.82135524,48,0
splacona_cz,400,67,kobieta,13,850,9,72.59137577,48,0
splacona_cz,300,71,kobieta,13,1257,1,133.8213552,48,0
splacona_cz,487.15,74,kobieta,13,951,0,167.8213552,48,1
splacona_cz,300,30,mezczyzna,11,1900,1,63.13141684,48,0
splacona_cz,200,78,kobieta,13,1300,0,198.8213552,48,0
splacona,600,24,kobieta,98,5000,1,6.59137577,48,16
splacona_cz,242.26,55,kobieta,17,864.6,1,7.821355236,7.887063655,0
splacona_cz,292.55,30,mezczyzna,11,1590,4,58.78850103,48,5
splacona_cz,281.84,47,kobieta,12,1032,1,43.82135524,52.98562628,1
splacona,200,65,kobieta,13,796.09,1,61.82135524,48,0
splacona_cz,430,39,mezczyzna,11,2470,6,71.6899384,48,2
odmowa,200,24,kobieta,12,1196,0,8.328542094,23.96714579,0
splacona_cz,200,78,kobieta,13,1100,1,253.8542094,48,1
splacona_cz,316.55,36,mezczyzna,11,1058,5,19.75564682,48,0
odmowa,1000,24,mezczyzna,99,1800,0,5.854209446,7,0
splacona_cz,600,33,kobieta,11,1331.21,9,24.85420945,48,0
windykacja,200,64,mezczyzna,13,1287.66,0,101.8542094,48,367
windykacja,400,68,kobieta,13,809,2,189.8542094,48,367
splacona_cz,395.44,52,mezczyzna,13,4200,2,62.85420945,48,0
splacona_cz,438.08,53,mezczyzna,11,2011,3,216.8542094,48,0
odmowa,1000,24,mezczyzna,99,1800,0,5.854209446,7,0
splacona_cz,291.14,38,kobieta,12,2000,2,94.75564682,48,8
splacona_cz,300,55,kobieta,11,1686,1,103.8542094,48,4
splacona_cz,200,57,mezczyzna,12,1600,1,39.96714579,60.06570842,14
odmowa,500,55,kobieta,11,1127.82,0,254.3285421,48,0
splacona_cz,326.67,64,kobieta,13,1668,10,96.88706366,48,0
odmowa,200,60,kobieta,13,632,0,74.88706366,48,0
splacona_cz,500,78,kobieta,13,1299,2,275.8870637,48,0
splacona_cz,250,61,kobieta,13,1224,0,60.6899384,48,0
odmowa,500,57,mezczyzna,11,2000,0,8.887063655,48,0
odmowa,600,34,mezczyzna,11,1300,0,158.788501,48,0
splacona,200,22,mezczyzna,12,1500,0,11.65708419,23.22997947,0
splacona,677.97,40,kobieta,11,1800,0,57.06570842,48,18
splacona_cz,300,71,kobieta,13,1446,2,73.88706366,48,3
odmowa,200,53,mezczyzna,17,864.34,0,8.229979466,11.29568789,0
splacona,400,56,mezczyzna,11,1100,0,110.8542094,48,0
splacona_cz,500,50,kobieta,11,1800,10,58.62422998,48,3
splacona,200,58,mezczyzna,13,12220,0,76.91991786,48,0
splacona,300,62,kobieta,13,1431,0,51.91991786,48,0
splacona_cz,500,50,kobieta,11,2470,0,359.9199179,48,0
odmowa,1000,25,mezczyzna,11,3272,0,15.88706366,48,0
splacona_cz,500,50,mezczyzna,11,1867.29,0,54.32854209,48,0
splacona,200,21,kobieta,12,1394,1,3.919917864,23.95277207,0
splacona_cz,700,69,kobieta,16,965,3,136.1971253,48,11
windykacja,300,46,kobieta,12,1294,1,6.919917864,15.98562628,365
splacona,200,63,kobieta,13,3700,10,32.52566735,48,0
splacona_cz,200,54,mezczyzna,11,2094.17,6,246.4271047,48,6
splacona_cz,200,71,kobieta,13,910,10,133.2299795,48,0
splacona_cz,500,57,mezczyzna,13,4388,0,60.91991786,48,0
splacona_cz,600,60,mezczyzna,11,2300,0,77.91991786,48,0
splacona_cz,300,80,kobieta,13,1167.94,5,374.9199179,48,0
splacona,200,67,kobieta,13,1428.55,3,142.6899384,48,0
splacona_cz,298.01,53,kobieta,11,1400,6,166.9527721,48,0
splacona,300,72,mezczyzna,13,1426,10,82.95277207,48,43
splacona_cz,500,75,kobieta,13,1060,1,252.9527721,48,0
windykacja,300,23,kobieta,12,1500,9,9.952772074,18,363
splacona_cz,200,27,kobieta,12,1100,6,20.95277207,29.98562628,4
splacona_cz,300,64,kobieta,13,1100,7,110.9527721,48,0
windykacja,738.02,74,kobieta,13,1936,1,505.9527721,48,363
splacona,300,39,mezczyzna,12,1400,1,1.952772074,2.952772074,42
odmowa,200,28,kobieta,16,597,0,119.9527721,48,0
splacona_cz,400,55,kobieta,11,1840,1,361.62423,48,0
splacona_cz,200,76,kobieta,13,965,9,250.9527721,48,0
splacona_cz,300,46,kobieta,11,3000,4,98.95277207,48,0
splacona_cz,300,66,kobieta,13,813.35,0,206.9527721,48,0
splacona_cz,300,58,kobieta,11,1680,9,390.9527721,48,0
splacona_cz,400,51,kobieta,12,1000,10,37.95277207,37.98562628,0
splacona,400,61,mezczyzna,12,1000,10,17.95277207,26.6899384,0
splacona_cz,1000,43,mezczyzna,11,2263,0,80.95277207,48,4
splacona_cz,500,62,kobieta,13,1170,1,83.95277207,48,0
splacona,400,64,mezczyzna,11,1660,0,55.98562628,48,0
splacona_cz,300,66,kobieta,13,802.83,4,206.9856263,48,0
splacona_cz,400.91,40,kobieta,11,1239.05,2,209.9856263,48,5
splacona,350,74,kobieta,11,1348.95,2,119.4928131,48,0
splacona_cz,300,71,mezczyzna,13,1642.87,4,74.98562628,48,5
splacona_cz,200,54,kobieta,16,749.28,10,70.98562628,48,0
splacona_cz,800,53,mezczyzna,11,3200,0,194.9856263,48,0
splacona_cz,600,64,kobieta,13,1233,3,129.0328542,48,2
splacona_cz,200,59,kobieta,16,634,9,57,48,0
splacona_cz,300,47,kobieta,98,911,0,104.0328542,48,8
splacona_cz,228.74,65,kobieta,13,1582.15,2,111.0328542,48,5
odmowa,500,45,mezczyzna,98,1170,0,12.37577002,48,0
splacona_cz,400,61,kobieta,16,1406,0,121,48,0
splacona,203.42,30,mezczyzna,11,1888.27,4,1.032854209,48,7
splacona_cz,400,57,kobieta,98,980,0,15.50718686,48,0
splacona,200,56,kobieta,11,2800,5,15.03285421,48,2
splacona,200,62,kobieta,13,975,9,33.03285421,48,9
splacona_cz,1256.49,56,kobieta,16,2300,1,68.08008214,48,2
splacona_cz,449.94,45,kobieta,11,2245.01,4,151.0472279,48,2
splacona_cz,200,37,kobieta,11,1350,1,32.06570842,48,7
windykacja,285.11,60,kobieta,12,1320,3,15.06570842,35,359
splacona_cz,600,57,kobieta,11,2103.84,0,174.0657084,48,0
windykacja,477.11,47,mezczyzna,13,2692.96,0,4.065708419,48,359
splacona_cz,500,30,kobieta,12,1447,10,27.14579055,35.96714579,0
odmowa,500,63,kobieta,13,1055,0,98.06570842,48,0
splacona_cz,626.93,64,kobieta,13,3251,4,143.9342916,48,0
odmowa,500,61,kobieta,13,1907,0,63.06570842,48,0
splacona_cz,500,76,mezczyzna,13,1150,2,144.0657084,48,21
splacona_cz,300,32,mezczyzna,11,1100,0,0.032854209,48,7
splacona_cz,600,28,kobieta,11,2100,1,28.24435318,48,0
splacona_cz,400,22,kobieta,99,1155,0,2.277207392,5.164271047,6
splacona,500,51,kobieta,17,990,6,78.06570842,48,10
splacona,500,54,mezczyzna,11,2080,4,324.0657084,48,10
splacona_cz,400,66,mezczyzna,16,1473.04,7,171.0657084,48,0
splacona_cz,200,58,kobieta,99,780,6,6.967145791,12.32854209,0
splacona_cz,1000,70,kobieta,13,2344.62,0,76.6386037,48,0
windykacja,400,61,kobieta,13,1155,4,20.67145791,48,359
splacona_cz,1000,66,mezczyzna,13,3074,0,207,48,0
splacona_cz,1000,42,kobieta,98,6000,6,23.09856263,48,1
splacona_cz,800,56,kobieta,13,3440,10,57.09856263,48,1
splacona_cz,200,29,mezczyzna,12,2100,0,4.098562628,23.95277207,0
splacona_cz,300,38,mezczyzna,99,1500,1,4.098562628,10.98562628,0
splacona,200,59,kobieta,13,1300,0,40.09856263,48,0
splacona_cz,200,61,kobieta,13,1635,10,125.6714579,48,0
splacona_cz,300,52,mezczyzna,17,1214,0,75.09856263,48,0
splacona_cz,200,78,kobieta,13,1300,1,199.0985626,48,0
splacona_cz,390.85,59,kobieta,16,1589,3,32.70431211,48,0
splacona,700,34,kobieta,11,1540,1,44.90143737,48,4
splacona_cz,700,57,mezczyzna,13,1553,1,114.9342916,48,3
windykacja,300,40,kobieta,12,1323.55,1,55.90143737,48,359
odmowa,1000,36,kobieta,11,1890,0,46.09856263,48,0
splacona_cz,200,66,mezczyzna,13,1559,1,77.13141684,48,2
odmowa,1000,57,kobieta,16,1446,0,6.802874743,48,0
splacona_cz,222.73,51,mezczyzna,16,1045,9,205.1314168,48,5
splacona,200,63,mezczyzna,13,1162,10,227.0328542,48,0
splacona_cz,1000,81,kobieta,13,2090,2,251.0328542,48,10
splacona_cz,779.89,48,kobieta,12,830.46,8,51.03285421,48,4
splacona_cz,342.26,74,kobieta,13,1412,4,209.9342916,48,3
splacona_cz,600,62,mezczyzna,16,837,2,237.1314168,48,13
splacona_cz,300,69,kobieta,13,1027,6,198.1314168,48,20
splacona_cz,500,36,mezczyzna,11,2200,0,91.13141684,48,4
splacona,200,38,kobieta,12,599.03,1,25.13141684,26.98562628,10
splacona_cz,250,45,kobieta,99,1055,0,8.131416838,13.95277207,0
splacona_cz,310.37,55,kobieta,11,1721.7,0,126.1314168,48,0
splacona_cz,600,78,mezczyzna,13,2609,2,196.9014374,48,0
splacona_cz,289.69,69,kobieta,13,1104.65,3,167.164271,48,0
splacona_cz,650,44,kobieta,11,1966,0,84.67145791,48,10
splacona_cz,400,55,kobieta,11,1756,0,4.638603696,48,2
splacona_cz,200,32,kobieta,12,1865,7,25.93429158,34.72279261,2
splacona_cz,257.27,55,mezczyzna,11,2100,7,43.60574949,48,1
splacona_cz,349.66,65,mezczyzna,13,1601.87,6,51.16427105,48,0
splacona_cz,497.95,71,kobieta,13,1200,9,124.9014374,48,3
splacona,200,71,kobieta,13,1200,3,124.9014374,48,3
splacona_cz,500,63,kobieta,16,2084.79,1,147.164271,48,0
splacona,700,59,kobieta,13,1872,10,40.70431211,48,2
splacona_cz,200,60,kobieta,13,1000,2,63.06570842,48,3
splacona_cz,638.47,50,kobieta,11,2800,2,324.3100616,48,1
splacona,200,57,kobieta,99,736,2,134.164271,48,0
windykacja,500,52,kobieta,11,1700,9,311.4414784,48,356
splacona_cz,400,26,kobieta,17,1200,2,170.7700205,48,0
odmowa,200,31,mezczyzna,99,900,0,1.164271047,1.952772074,0
splacona_cz,2500,73,mezczyzna,13,2612,2,87.60574949,48,5
splacona,350,50,mezczyzna,12,1001,0,50.29568789,48,0
splacona_cz,800,61,mezczyzna,11,1200,1,135.2628337,48,5
splacona_cz,400,67,kobieta,13,1137.19,2,102.2956879,48,0
splacona_cz,299.26,41,kobieta,11,1100,1,63.29568789,48,1
splacona_cz,940,66,kobieta,13,930,4,136.7700205,48,0
splacona_cz,242.26,36,kobieta,12,1300,2,5.295687885,7.952772074,0
splacona_cz,300,71,kobieta,13,1000,7,70.29568789,48,0
splacona_cz,597.15,48,mezczyzna,12,600,11,15.16427105,27.13141684,0
splacona_cz,500,48,kobieta,11,1700,2,95.16427105,48,0
odmowa,200,71,kobieta,13,1154.88,0,183.2956879,48,0
splacona_cz,600,73,kobieta,13,640,4,144.37577,48,0
splacona_cz,261.52,63,kobieta,13,1189,10,75.60574949,48,0
splacona_cz,400,74,kobieta,13,1140,2,243.2956879,48,0
splacona,400,55,kobieta,12,2200,0,8.934291581,11.59137577,0
splacona_cz,400,75,kobieta,13,1594.57,1,42,48,2
splacona_cz,1000,74,kobieta,13,2100,1,61.29568789,48,4
splacona_cz,200,73,kobieta,13,730,9,566.7371663,48,1
splacona,500,59,kobieta,13,1883.53,1,53.09856263,48,0
splacona_cz,300,64,mezczyzna,12,1231,2,4.295687885,7,0
splacona_cz,249.3,58,kobieta,16,2100,5,44.6386037,48,11
splacona_cz,200,68,mezczyzna,16,1600,1,17.80287474,48,0
splacona_cz,900,59,kobieta,17,684,10,195.7371663,48,0
splacona,635.71,64,kobieta,13,960.96,4,86,48,9
splacona_cz,200,61,kobieta,13,972.77,2,83.29568789,48,0
splacona_cz,467.11,44,kobieta,11,1738.57,3,63.29568789,48,0
splacona,800,50,kobieta,11,1764,4,70.19712526,48,26
splacona_cz,1000,58,kobieta,13,1530,3,30.77002053,48,11
splacona_cz,300,40,kobieta,12,1027,10,14.34291581,59.96714579,3
splacona,202.28,61,mezczyzna,11,3000,11,218.3285421,48,0
splacona_cz,235.94,39,kobieta,98,1200,10,51.80287474,48,0
splacona_cz,560,64,kobieta,13,930,7,99.90143737,48,0
splacona,300,43,kobieta,11,1286.16,3,123.2628337,48,0
splacona_cz,350,71,kobieta,13,768.89,11,263.3285421,48,0
splacona_cz,200,34,mezczyzna,11,1800,10,171.3285421,48,0
splacona,476.83,62,mezczyzna,11,1250,0,71.29568789,48,14
splacona_cz,300,38,kobieta,12,1382,4,27.32854209,35.98562628,0
splacona_cz,700,43,mezczyzna,98,3014,1,108.3285421,48,0
splacona_cz,700,66,kobieta,16,892,0,206.8685832,48,0
splacona_cz,487.11,60,kobieta,13,1711,1,35.32854209,48,0
splacona_cz,400,61,kobieta,13,1577.98,6,66.32854209,48,0
splacona_cz,598.85,46,mezczyzna,12,3500,5,192.5400411,48,0
windykacja_sp,377.11,63,kobieta,13,1474.55,0,71.32854209,48,0
splacona_cz,298.75,64,kobieta,16,1389,5,97.32854209,48,3
splacona_cz,254.01,58,kobieta,16,634.64,9,142.3285421,48,0
splacona_cz,300,49,kobieta,11,980,1,205.9014374,48,0
odmowa,900,21,mezczyzna,12,2500,0,10.22997947,24.03285421,0
splacona_cz,786.49,63,mezczyzna,13,2474,5,21.19712526,48,0
splacona_cz,500,33,kobieta,12,1500,0,5.328542094,9.985626283,1
odmowa,1000,38,mezczyzna,12,2300,0,109.9014374,48,0
odmowa,400,37,mezczyzna,12,1627,0,1.638603696,2.967145791,0
splacona,700,55,kobieta,11,1500,0,116.3285421,48,1
splacona_cz,500,59,kobieta,13,1522.63,0,48.09856263,48,5
odmowa,700,59,mezczyzna,13,1026,0,51.3613963,48,0
splacona_cz,490,56,mezczyzna,11,1460.17,7,67.13141684,48,4
windykacja,535.49,37,mezczyzna,11,3898,5,186.9342916,48,351
splacona_cz,300,61,kobieta,13,810,11,39.03285421,48,0
splacona_cz,200,21,mezczyzna,17,985,2,19.3613963,20.72279261,2
splacona_cz,500,54,mezczyzna,11,1320,10,348.3613963,48,0
splacona_cz,700,62,kobieta,13,2066,10,135.3613963,48,0
splacona_cz,400,57,mezczyzna,13,1944,0,156.3613963,48,3
odmowa,800,37,kobieta,11,1499,0,73.3613963,48,0
splacona_cz,499.99,46,mezczyzna,11,2600,1,8.328542094,48,2
splacona_cz,282.84,64,kobieta,13,1014,4,188.9671458,48,10
splacona_cz,300,36,mezczyzna,99,750,2,3.361396304,7.394250513,0
splacona,400,63,mezczyzna,15,1100.79,1,96.3613963,48,0
splacona,200,44,mezczyzna,11,2284.23,5,305.4086242,48,0
odmowa,500,33,mezczyzna,17,498,0,87.3613963,48,0
splacona_cz,1000,58,mezczyzna,13,3772,0,92.39425051,48,0
splacona,300,55,kobieta,16,1500,5,7.802874743,48,0
splacona_cz,300,36,kobieta,12,1200,10,14.96714579,16.55852156,2
splacona_cz,600,47,mezczyzna,11,2100,0,125.8685832,48,0
splacona_cz,200,57,kobieta,15,736.36,2,146.3942505,48,0
splacona,500,27,kobieta,11,2300,0,28.39425051,48,0
windykacja_sp,830,60,kobieta,13,1400,5,252.3942505,48,176
odmowa,500,20,kobieta,17,1330,0,18.96714579,23.57289528,0
splacona_cz,500,55,kobieta,12,1230,0,51.13141684,48,0
splacona_cz,315.12,74,mezczyzna,13,1024.9,10,145.9671458,48,1
odmowa,500,42,kobieta,12,860,0,5.361396304,6.967145791,0
splacona_cz,200,52,mezczyzna,12,1188,0,15.39425051,18.39425051,10
splacona_cz,500,37,mezczyzna,12,2000,0,38.90143737,71.49281314,0
splacona_cz,576.48,63,kobieta,13,1427.8,2,33,48,0
splacona_cz,291.43,67,kobieta,16,957,2,206.3942505,48,2
splacona_cz,202.87,66,kobieta,13,1400.96,9,117.2299795,48,0
splacona_cz,350,55,kobieta,12,1700,11,60.86858316,48,0
splacona_cz,500,54,kobieta,11,1700,2,211.3942505,48,3
odmowa,600,52,kobieta,11,1504,0,228.3942505,48,0
splacona,500,41,kobieta,12,1450,0,4.427104723,60.98562628,0
splacona_cz,200,49,mezczyzna,12,1100,1,11.47433265,12,2
odmowa,200,29,mezczyzna,12,1000,0,7.835728953,16.39425051,0
splacona,400,72,mezczyzna,13,1097,1,85.49281314,48,0
splacona_cz,500,76,kobieta,13,1314.76,4,256.4928131,48,5
splacona,296.52,34,kobieta,11,1380,2,32.49281314,48,1
splacona,400,50,kobieta,12,976,0,3.459958932,8.967145791,0
odmowa,300,23,mezczyzna,99,1000,0,1.065708419,2,0
splacona_cz,200,64,kobieta,16,534,0,167.4599589,48,1
splacona,2548.44,58,mezczyzna,98,20000,1,136.4928131,48,15
splacona,250,43,kobieta,11,1520,0,27.49281314,48,0
splacona,300,55,kobieta,12,111.86,1,2.835728953,23.32854209,1
splacona_cz,300,57,kobieta,11,1800,3,117.5400411,48,2
windykacja,218.75,62,kobieta,13,1090.14,0,81.49281314,48,347
splacona,597.54,55,kobieta,11,1300,1,74.29568789,48,9
splacona,200,70,kobieta,16,959.6,10,121.4928131,48,12
splacona_cz,200,63,kobieta,13,1130,2,109.4928131,48,1
splacona_cz,400,59,kobieta,11,1500,9,91.49281314,48,8
splacona_cz,300,62,kobieta,13,1051.89,2,18.03285421,48,0
splacona_cz,300,59,kobieta,13,1240,3,76.19712526,48,1
splacona_cz,400,61,kobieta,16,1411,7,72.49281314,48,2
splacona_cz,200,32,kobieta,12,980,10,16.49281314,17.26283368,1
windykacja_sp,739.39,33,kobieta,11,3100,0,127.4928131,48,15
splacona,739.39,38,kobieta,11,3178.76,0,127.4928131,48,19
splacona_cz,300,57,kobieta,11,1187.06,0,139.5256674,48,5
splacona_cz,500,79,kobieta,13,1302.55,0,261.5256674,48,0
splacona_cz,500,37,kobieta,11,1600,0,185.3942505,48,1
splacona,400,22,mezczyzna,12,1300,0,3.525667351,35.98562628,0
splacona_cz,500,42,kobieta,11,2824,2,107.5256674,48,0
splacona_cz,500,27,mezczyzna,11,2151,0,45.52566735,48,6
